145 0.209316 0.149297 0.209516 0.149497 
146 0.127335 0.180525 0.127535 0.180725 
147 0.200387 0.173072 0.200587 0.173272 
148 0.156556 0.164911 0.156756 0.165111 
149 0.054283 0.052065 0.054483 0.052265 
150 0.102173 0.112746 0.102373 0.112946 
151 0.120030 0.146458 0.120230 0.146658 
152 0.213374 0.152490 0.213574 0.152690 
153 0.068894 0.180170 0.069094 0.180370 
154 0.009640 0.007352 0.009840 0.007552 
155 0.008017 0.005223 0.008217 0.005423 
156 0.001523 0.002029 0.001723 0.002229 
157 0.311588 0.337373 0.311788 0.337573 
158 0.152497 0.068743 0.152697 0.068943 
159 0.097303 0.206075 0.097503 0.206275 
160 0.299413 0.667395 0.299613 0.667595 
161 0.059153 0.112746 0.059353 0.112946 
162 0.545355 0.515159 0.545555 0.515359 
163 0.029121 0.012675 0.029321 0.012875 
164 0.563212 0.167395 0.563412 0.167595 
165 0.000712 -0.000100 0.000912 0.000100 
166 0.389510 0.245819 0.389710 0.246019 
167 0.120030 0.101745 0.120230 0.101945 
168 0.026686 0.020127 0.026886 0.020327 
169 0.093244 0.081518 0.093444 0.081718 
170 0.003147 0.000965 0.003347 0.001165 
171 0.062400 0.099971 0.062600 0.100171 
172 0.008017 0.006997 0.008217 0.007197 
173 0.054283 0.092874 0.054483 0.093074 
174 0.059153 0.055613 0.059353 0.055813 
175 0.374900 0.580099 0.375100 0.580299 
176 0.010452 0.016224 0.010652 0.016424 
177 0.269381 0.137231 0.269581 0.137431 
178 0.078634 0.067324 0.078834 0.067524 
179 0.252335 0.172008 0.252535 0.172208 
180 0.134640 0.405507 0.134840 0.405707 
181 0.052660 0.046387 0.052860 0.046587 
182 0.456881 0.541419 0.457081 0.541619 
183 0.091621 0.104939 0.091821 0.105139 
184 0.034803 0.031838 0.035003 0.032038 
185 0.056718 0.073001 0.056918 0.073201 
186 0.212562 0.276337 0.212762 0.276537 
187 0.013699 0.006642 0.013899 0.006842 
188 0.089997 0.175202 0.090197 0.175402 
189 0.999900 0.486060 1.000100 0.486260 
190 0.125712 0.101745 0.125912 0.101945 
191 0.151686 0.184073 0.151886 0.184273 
192 0.403309 0.719204 0.403509 0.719404 
193 0.000712 0.001674 0.000912 0.001874 
194 0.001523 0.000965 0.001723 0.001165 
195 0.053471 0.040354 0.053671 0.040554 
196 0.007205 0.004158 0.007405 0.004358 
197 0.046166 0.036096 0.046366 0.036296 
198 0.086751 0.193300 0.086951 0.193500 
199 0.038049 0.074066 0.038249 0.074266 
200 0.048601 0.119133 0.048801 0.119333 
201 0.706881 0.624811 0.707081 0.625011 
202 0.147627 0.137941 0.147827 0.138141 
203 0.094868 0.104229 0.095068 0.104429 
204 0.052660 0.033612 0.052860 0.033812 
205 0.027497 0.014449 0.027697 0.014649 
206 0.020192 0.014094 0.020392 0.014294 
207 0.009640 0.002029 0.009840 0.002229 
208 0.009640 0.002029 0.009840 0.002229 
209 -0.000100 -0.000100 0.000100 0.000100 
210 0.163049 0.250432 0.163249 0.250632 
211 0.055095 0.102100 0.055295 0.102300 
212 0.202822 0.136167 0.203022 0.136367 
213 0.035614 0.021547 0.035814 0.021747 
214 0.167108 0.114520 0.167308 0.114720 
215 0.454445 0.318211 0.454645 0.318411 
216 0.176848 0.085067 0.177048 0.085267 
217 0.027497 0.050290 0.027697 0.050490 
218 0.114348 0.181944 0.114548 0.182144 
219 0.088374 0.148942 0.088574 0.149142 
220 0.315647 0.215656 0.315847 0.215856 
221 0.193894 0.343051 0.194094 0.343251 
222 0.209316 0.434960 0.209516 0.435160 
223 0.246653 0.496351 0.246853 0.496551 
224 0.003958 0.005223 0.004158 0.005423 
225 0.136264 0.109907 0.136464 0.110107 
226 0.111101 0.083292 0.111301 0.083492 
227 0.025062 0.026515 0.025262 0.026715 
228 0.005582 0.007707 0.005782 0.007907 
229 0.042108 0.045677 0.042308 0.045877 
230 0.056718 0.054904 0.056918 0.055104 
231 0.338374 0.477544 0.338574 0.477744 
232 0.138699 0.238367 0.138899 0.238567 
233 0.002335 0.009126 0.002535 0.009326 
234 0.508829 0.379957 0.509029 0.380157 
235 0.369218 0.295855 0.369418 0.296055 
236 0.139510 0.084002 0.139710 0.084202 
237 0.111101 0.041774 0.111301 0.041974 
238 0.102984 0.040354 0.103184 0.040554 
239 0.008017 0.001319 0.008217 0.001519 
240 0.381394 0.335599 0.381594 0.335799 
241 0.509640 0.766046 0.509840 0.766246 
242 0.371653 0.267111 0.371853 0.267311 
243 0.180095 0.144684 0.180295 0.144884 
244 0.188212 0.315372 0.188412 0.315572 
245 0.844868 0.455542 0.845068 0.455742 
246 0.002335 0.008062 0.002535 0.008262 
247 0.465809 0.442058 0.466009 0.442258 
248 0.120030 0.391312 0.120230 0.391512 
249 0.211751 0.082583 0.211951 0.082783 
250 0.051036 0.076905 0.051236 0.077105 
251 0.086751 0.065195 0.086951 0.065395 
252 0.338374 0.386699 0.338574 0.386899 
253 0.079445 0.088615 0.079645 0.088815 
254 -0.000100 -0.000100 0.000100 0.000100 
255 0.257205 0.291241 0.257405 0.291441 
256 0.390322 0.172363 0.390522 0.172563 
257 0.147627 0.239432 0.147827 0.239632 
258 0.331881 0.216720 0.332081 0.216920 
259 0.204445 0.142909 0.204645 0.143109 
260 0.127335 0.073711 0.127535 0.073911 
261 0.250712 0.335599 0.250912 0.335799 
262 0.458504 0.653200 0.458704 0.653400 
263 0.038049 0.020127 0.038249 0.020327 
264 0.000712 0.002739 0.000912 0.002939 
265 0.180095 0.416508 0.180295 0.416708 
266 0.130582 0.312178 0.130782 0.312378 
267 0.049413 0.104229 0.049613 0.104429 
268 0.420355 0.999900 0.420555 1.000100 
269 0.218244 0.163136 0.218444 0.163336 
270 0.434153 0.482867 0.434353 0.483067 
271 0.090809 0.151781 0.091009 0.151981 
272 0.129770 0.261433 0.129970 0.261633 
273 0.236101 0.369311 0.236301 0.369511 
274 0.523439 0.583292 0.523639 0.583492 
275 0.350549 0.408701 0.350749 0.408901 
276 0.172790 0.174492 0.172990 0.174692 
277 0.016134 0.019063 0.016334 0.019263 
278 -0.000100 0.000610 0.000100 0.000810 
279 0.012075 0.015159 0.012275 0.015359 
280 0.003958 0.003094 0.004158 0.003294 
281 0.180095 0.168104 0.180295 0.168304 
282 0.201199 0.186202 0.201399 0.186402 
283 0.038049 0.018708 0.038249 0.018908 
284 0.021816 0.008772 0.022016 0.008972 
285 0.261264 0.292661 0.261464 0.292861 
286 0.057530 0.027934 0.057730 0.028134 
287 0.214997 0.144684 0.215197 0.144884 
288 0.252335 0.149297 0.252535 0.149497 
289 0.193894 0.181234 0.194094 0.181434 
290 0.005582 0.004158 0.005782 0.004358 
291 0.334316 0.601390 0.334516 0.601590 
292 0.003958 0.003094 0.004158 0.003294 
293 0.099738 0.053484 0.099938 0.053684 
294 0.120030 0.162427 0.120230 0.162627 
295 0.021816 0.049581 0.022016 0.049781 
296 0.098114 0.112746 0.098314 0.112946 
297 0.107855 0.067679 0.108055 0.067879 
298 0.054283 0.104229 0.054483 0.104429 
299 0.271004 0.503803 0.271204 0.504003 
300 0.262075 0.304016 0.262275 0.304216 
301 0.137075 0.156039 0.137275 0.156239 
302 0.124900 0.147877 0.125100 0.148077 
303 -0.000100 -0.000100 0.000100 0.000100 
304 0.251523 0.186912 0.251723 0.187112 
305 0.268569 0.202881 0.268769 0.203081 
306 0.127335 0.285564 0.127535 0.285764 
307 0.090809 0.194009 0.091009 0.194209 
308 0.036426 0.091454 0.036626 0.091654 
309 0.371653 0.328147 0.371853 0.328347 
310 0.113536 0.129779 0.113736 0.129979 
311 0.067270 0.040709 0.067470 0.040909 
312 0.198764 0.257884 0.198964 0.258084 
313 0.008829 0.005223 0.009029 0.005423 
314 0.002335 0.005933 0.002535 0.006133 
315 0.150062 0.081163 0.150262 0.081363 
316 0.487725 0.394506 0.487925 0.394706 
317 0.204445 0.137941 0.204645 0.138141 
318 0.245030 0.160652 0.245230 0.160852 
319 0.267757 0.352632 0.267957 0.352832 
320 0.001523 -0.000100 0.001723 0.000100 
321 0.216621 0.337019 0.216821 0.337219 
322 0.271816 0.566259 0.272016 0.566459 
323 0.333504 0.255400 0.333704 0.255600 
324 0.149251 0.120198 0.149451 0.120398 
325 0.002335 0.007707 0.002535 0.007907 
326 0.108666 0.175556 0.108866 0.175756 
327 0.220679 0.283080 0.220879 0.283280 
328 0.281556 0.322824 0.281756 0.323024 
329 0.171978 0.206784 0.172178 0.206984 
330 0.118406 0.122682 0.118606 0.122882 
331 0.053471 0.084002 0.053671 0.084202 
332 0.175225 0.447026 0.175425 0.447226 
333 0.377335 0.533967 0.377535 0.534167 
334 0.016945 0.009481 0.017145 0.009681 
335 0.029932 0.042838 0.030132 0.043038 
336 0.000712 0.002029 0.000912 0.002229 
337 0.029121 0.040709 0.029321 0.040909 
338 0.233666 0.162781 0.233866 0.162981 
339 0.015322 0.004513 0.015522 0.004713 
340 0.119218 0.071227 0.119418 0.071427 
341 0.006394 0.008062 0.006594 0.008262 
342 0.006394 0.007352 0.006594 0.007552 
343 -0.000100 0.000610 0.000100 0.000810 
344 0.142757 0.151781 0.142957 0.151981 
345 0.176036 0.161007 0.176236 0.161207 
346 0.141945 0.126940 0.142145 0.127140 
347 0.033991 0.033967 0.034191 0.034167 
348 0.140322 0.219559 0.140522 0.219759 
349 0.098114 0.168459 0.098314 0.168659 
350 0.042108 0.051000 0.042308 0.051200 
351 0.058342 0.045322 0.058542 0.045522 
352 0.043731 0.033612 0.043931 0.033812 
353 0.014510 0.011610 0.014710 0.011810 
354 0.702010 0.569098 0.702210 0.569298 
355 0.060777 0.046032 0.060977 0.046232 
356 0.194705 0.149652 0.194905 0.149852 
357 0.027497 0.028644 0.027697 0.028844 
358 0.039673 0.009481 0.039873 0.009681 
359 0.003147 0.000610 0.003347 0.000810 
360 0.108666 0.165975 0.108866 0.166175 
361 0.732043 0.268885 0.732243 0.269085 
362 0.556718 0.195429 0.556918 0.195629 
363 0.175225 0.073356 0.175425 0.073556 
364 0.226361 0.190461 0.226561 0.190661 
365 0.132205 0.143619 0.132405 0.143819 
366 0.534803 0.324598 0.535003 0.324798 
367 0.374088 0.217785 0.374288 0.217985 
368 0.160614 0.106713 0.160814 0.106913 
369 0.148439 0.217430 0.148639 0.217630 
370 0.199575 0.151426 0.199775 0.151626 
371 0.000712 -0.000100 0.000912 0.000100 
372 0.266945 0.172008 0.267145 0.172208 
373 0.047790 0.094293 0.047990 0.094493 
374 0.007205 0.012675 0.007405 0.012875 
375 0.040484 0.081518 0.040684 0.081718 
376 0.271816 0.341632 0.272016 0.341832 
377 0.086751 0.098906 0.086951 0.099106 
378 0.109478 0.114165 0.109678 0.114365 
379 0.131394 0.212817 0.131594 0.213017 
380 0.023439 0.038225 0.023639 0.038425 
381 0.107855 0.174492 0.108055 0.174692 
382 0.143569 0.055258 0.143769 0.055458 
383 0.199575 0.189396 0.199775 0.189596 
384 0.309965 0.464059 0.310165 0.464259 
385 0.034803 0.023676 0.035003 0.023876 
386 0.019381 0.012675 0.019581 0.012875 
387 0.015322 0.010901 0.015522 0.011101 
388 0.352173 0.428573 0.352373 0.428773 
389 0.238536 0.529354 0.238736 0.529554 
390 0.176036 0.191880 0.176236 0.192080 
391 0.101361 0.079744 0.101561 0.079944 
392 0.043731 0.048161 0.043931 0.048361 
393 0.021816 0.019772 0.022016 0.019972 
394 0.021816 0.028289 0.022016 0.028489 
395 0.051848 0.055968 0.052048 0.056168 
396 0.021816 0.030418 0.022016 0.030618 
397 0.344056 0.302952 0.344256 0.303152 
398 0.356231 0.566259 0.356431 0.566459 
399 0.189023 0.126586 0.189223 0.126786 
400 0.078634 0.055258 0.078834 0.055458 
401 0.122465 0.194009 0.122665 0.194209 
402 0.301036 0.733399 0.301236 0.733599 
403 0.145192 0.250787 0.145392 0.250987 
404 0.096491 0.193654 0.096691 0.193854 
405 0.048601 0.057033 0.048801 0.057233 
406 0.094868 0.091454 0.095068 0.091654 
407 -0.000100 -0.000100 0.000100 0.000100 
408 0.338374 0.177331 0.338574 0.177531 
409 0.321329 0.357955 0.321529 0.358155 
410 0.232043 0.249723 0.232243 0.249923 
411 0.193894 0.132618 0.194094 0.132818 
412 0.253147 0.328502 0.253347 0.328702 
413 0.007205 0.010191 0.007405 0.010391 
414 0.002335 0.000610 0.002535 0.000810 
415 0.078634 0.081873 0.078834 0.082073 
416 0.014510 0.012320 0.014710 0.012520 
417 0.064023 0.069453 0.064223 0.069653 
418 0.014510 0.008062 0.014710 0.008262 
419 0.199575 0.193654 0.199775 0.193854 
420 -0.000100 0.003449 0.000100 0.003649 
421 0.084316 0.152490 0.084516 0.152690 
422 0.082692 0.149297 0.082892 0.149497 
423 0.001523 0.003094 0.001723 0.003294 
424 0.009640 0.010191 0.009840 0.010391 
425 0.002335 0.002029 0.002535 0.002229 
426 0.103796 0.049226 0.103996 0.049426 
427 0.163861 0.114520 0.164061 0.114720 
428 0.077822 0.058097 0.078022 0.058297 
429 0.085939 0.056323 0.086139 0.056523 
430 0.214997 0.149652 0.215197 0.149852 
431 0.123277 0.085777 0.123477 0.085977 
432 0.091621 0.063775 0.091821 0.063975 
433 0.381394 0.345535 0.381594 0.345735 
434 0.059153 0.040709 0.059353 0.040909 
435 0.034803 0.069098 0.035003 0.069298 
436 0.002335 0.000610 0.002535 0.000810 
437 0.137887 0.297984 0.138087 0.298184 
438 0.082692 0.203945 0.082892 0.204145 
439 0.002335 0.004868 0.002535 0.005068 
440 0.052660 0.088970 0.052860 0.089170 
441 0.005582 0.006997 0.005782 0.007197 
442 0.000712 0.001319 0.000912 0.001519 
443 0.038861 0.026160 0.039061 0.026360 
444 0.002335 0.001674 0.002535 0.001874 
445 0.036426 0.024385 0.036626 0.024585 
446 0.228796 0.520837 0.228996 0.521037 
447 0.141134 0.171298 0.141334 0.171498 
448 0.088374 0.200042 0.088574 0.200242 
449 0.459316 0.318211 0.459516 0.318411 
450 0.193082 0.178395 0.193282 0.178595 
451 0.200387 0.119488 0.200587 0.119688 
452 0.013699 0.026515 0.013899 0.026715 
453 0.032368 0.056678 0.032568 0.056878 
454 0.009640 0.017998 0.009840 0.018198 
455 0.106231 0.049935 0.106431 0.050135 
456 0.108666 0.088615 0.108866 0.088815 
457 0.029121 0.017998 0.029321 0.018198 
458 0.374088 0.499190 0.374288 0.499390 
459 0.077010 0.120198 0.077210 0.120398 
460 0.055095 0.077260 0.055295 0.077460 
461 0.021816 0.042838 0.022016 0.043038 
462 0.103796 0.201107 0.103996 0.201307 
463 0.003958 0.012320 0.004158 0.012520 
464 0.147627 0.287693 0.147827 0.287893 
465 0.409803 0.313243 0.410003 0.313443 
466 0.028309 0.030773 0.028509 0.030973 
467 0.275062 0.247239 0.275262 0.247439 
468 0.214186 0.189396 0.214386 0.189596 
469 0.060777 0.057742 0.060977 0.057942 
470 0.256394 0.648942 0.256594 0.649142 
471 0.004770 0.005578 0.004970 0.005778 
472 0.111101 0.231625 0.111301 0.231825 
473 0.139510 0.081518 0.139710 0.081718 
474 0.126523 0.064840 0.126723 0.065040 
475 0.002335 0.002029 0.002535 0.002229 
476 0.010452 0.014449 0.010652 0.014649 
477 0.102984 0.224527 0.103184 0.224727 
478 0.016134 0.002384 0.016334 0.002584 
479 0.002335 -0.000100 0.002535 0.000100 
480 0.013699 0.002384 0.013899 0.002584 
481 0.003958 0.003449 0.004158 0.003649 
482 0.371653 0.371085 0.371853 0.371285 
483 0.214997 0.194009 0.215197 0.194209 
484 0.141134 0.138651 0.141334 0.138851 
485 0.073764 0.055258 0.073964 0.055458 
486 0.157368 0.301887 0.157568 0.302087 
487 0.002335 0.002029 0.002535 0.002229 
488 0.041296 0.036096 0.041496 0.036296 
489 0.158991 0.309694 0.159191 0.309894 
490 0.257205 0.484996 0.257405 0.485196 
491 0.003958 0.006642 0.004158 0.006842 
492 0.197952 0.159233 0.198152 0.159433 
493 0.162238 0.123747 0.162438 0.123947 
494 0.035614 0.035386 0.035814 0.035586 
495 0.029121 0.047097 0.029321 0.047297 
496 0.027497 0.044967 0.027697 0.045167 
497 0.001523 0.002029 0.001723 0.002229 
498 0.094056 0.085422 0.094256 0.085622 
499 0.447952 0.222398 0.448152 0.222598 
500 0.081069 0.187622 0.081269 0.187822 
501 0.050225 0.069453 0.050425 0.069653 
502 0.070517 0.083292 0.070717 0.083492 
503 0.193082 0.105649 0.193282 0.105849 
504 0.263699 0.134038 0.263899 0.134238 
505 0.128147 0.132263 0.128347 0.132463 
506 0.070517 0.087196 0.070717 0.087396 
507 0.003958 0.012675 0.004158 0.012875 
508 0.003147 0.009481 0.003347 0.009681 
509 0.000712 0.003094 0.000912 0.003294 
510 0.607043 0.399119 0.607243 0.399319 
511 0.132205 0.118424 0.132405 0.118624 
512 0.231231 0.151071 0.231431 0.151271 
513 0.096491 0.055258 0.096691 0.055458 
514 0.069705 0.065904 0.069905 0.066104 
515 0.225549 0.171653 0.225749 0.171853 
516 0.079445 0.107778 0.079645 0.107978 
517 0.176848 0.202171 0.177048 0.202371 
518 0.163861 0.239432 0.164061 0.239632 
519 0.304283 0.279176 0.304483 0.279376 
520 0.289673 0.351568 0.289873 0.351768 
521 0.263699 0.371440 0.263899 0.371640 
522 0.104608 0.132263 0.104808 0.132463 
523 0.158991 0.239077 0.159191 0.239277 
524 0.214997 0.094648 0.215197 0.094848 
525 0.341621 0.329921 0.341821 0.330121 
526 0.195517 0.197203 0.195717 0.197403 
527 0.146004 0.132618 0.146204 0.132818 
528 0.067270 0.187977 0.067470 0.188177 
529 0.056718 0.066259 0.056918 0.066459 
530 0.119218 0.081163 0.119418 0.081363 
531 0.004770 0.001674 0.004970 0.001874 
532 0.214997 0.321405 0.215197 0.321605 
533 0.058342 0.088615 0.058542 0.088815 
534 0.042919 0.062356 0.043119 0.062556 
535 0.015322 0.026160 0.015522 0.026360 
536 0.178471 0.158168 0.178671 0.158368 
537 0.001523 0.003803 0.001723 0.004003 
538 0.029121 0.028644 0.029321 0.028844 
539 0.425225 0.225947 0.425425 0.226147 
540 0.031556 0.028289 0.031756 0.028489 
541 0.332692 0.150006 0.332892 0.150206 
542 0.037238 0.034676 0.037438 0.034876 
543 0.254770 0.276692 0.254970 0.276892 
544 0.187400 0.183718 0.187600 0.183918 
545 0.067270 0.092874 0.067470 0.093074 
546 0.327010 0.251852 0.327210 0.252052 
547 0.130582 0.109907 0.130782 0.110107 
548 0.196329 0.141845 0.196529 0.142045 
549 0.333504 0.289112 0.333704 0.289312 
550 0.112725 0.183009 0.112925 0.183209 
551 0.061588 0.037870 0.061788 0.038070 
552 -0.000100 0.000610 0.000100 0.000810 
553 0.167108 0.100681 0.167308 0.100881 
554 0.045355 0.096067 0.045555 0.096267 
555 0.514510 0.555258 0.514710 0.555458 
556 0.150874 0.486770 0.151074 0.486970 
557 0.004770 0.004158 0.004970 0.004358 
558 0.025062 0.033612 0.025262 0.033812 
559 0.213374 0.428928 0.213574 0.429128 
560 0.010452 0.010546 0.010652 0.010746 
561 0.131394 0.219204 0.131594 0.219404 
562 0.057530 0.074421 0.057730 0.074621 
563 0.073764 0.144684 0.073964 0.144884 
564 0.016134 0.016578 0.016334 0.016778 
565 0.015322 0.017643 0.015522 0.017843 
566 0.057530 0.070163 0.057730 0.070363 
567 0.033179 0.039644 0.033379 0.039844 
568 0.343244 0.172008 0.343444 0.172208 
569 0.197140 0.150361 0.197340 0.150561 
570 0.113536 0.325308 0.113736 0.325508 
571 0.227173 0.433896 0.227373 0.434096 
572 0.249088 0.251142 0.249288 0.251342 
573 0.197140 0.306500 0.197340 0.306700 
574 0.255582 0.607423 0.255782 0.607623 
575 0.559965 0.370021 0.560165 0.370221 
576 0.012887 0.025095 0.013087 0.025295 
577 0.025874 0.028289 0.026074 0.028489 
578 0.370842 0.304371 0.371042 0.304571 
579 0.069705 0.051000 0.069905 0.051200 
580 0.301036 0.253271 0.301236 0.253471 
581 0.226361 0.251497 0.226561 0.251697 
582 0.230419 0.434251 0.230619 0.434451 
583 0.223926 0.162781 0.224126 0.162981 
584 0.141134 0.087906 0.141334 0.088106 
585 0.082692 0.074776 0.082892 0.074976 
586 0.099738 0.067324 0.099938 0.067524 
587 0.146004 0.182299 0.146204 0.182499 
588 0.035614 0.060936 0.035814 0.061136 
589 0.110290 0.121263 0.110490 0.121463 
590 0.191458 0.486415 0.191658 0.486615 
591 0.108666 0.256110 0.108866 0.256310 
592 0.063212 0.159233 0.063412 0.159433 
593 0.045355 0.096777 0.045555 0.096977 
594 0.148439 0.164911 0.148639 0.165111 
595 0.104608 0.132618 0.104808 0.132818 
596 0.043731 0.032192 0.043931 0.032392 
597 0.445517 0.480383 0.445717 0.480583 
598 -0.000100 0.000965 0.000100 0.001165 
599 0.565647 0.474350 0.565847 0.474550 
600 0.102173 0.129779 0.102373 0.129979 
601 0.081069 0.100326 0.081269 0.100526 
602 0.021004 0.029354 0.021204 0.029554 
603 -0.000100 -0.000100 0.000100 0.000100 
604 0.010452 0.026515 0.010652 0.026715 
605 0.189835 0.251142 0.190035 0.251342 
606 0.125712 0.256110 0.125912 0.256310 
607 0.078634 0.146813 0.078834 0.147013 
